product Name,product Price(US $),formatedPrice(US $),overview-rating,reviews,orders,Stock,Color,Inventory,imgUrl,storeName,storeUrl,storeNumber,followers,rating
For Apple AirPods Pro Case Wireless Bluetooth Earphone Case Origil Transparent Case Protective For Airpod 3 Dust Guard Cover,4.72,6.55,0.0,0,41,559,Black-504,180,https://ae01.alicdn.com/kf/H1addfb6111734626b35a12a393c763dee/For-Apple-AirPods-Pro-Case-Wireless-Bluetooth-Earphone-Case-Origil-Transparent-Case-Protective-For-Airpod-3.jpg,XD Digital Store,https://www.aliexpress.com/store/5372093,5372093,23,100.0%
For Apple AirPods Pro Case Wireless Bluetooth Earphone Case Origil Transparent Case Protective For Airpod 3 Dust Guard Cover,4.72,6.55,0.0,0,41,559,Red-1254,196,https://ae01.alicdn.com/kf/H37ff51bd44c64f4194eed9f20856956bL/For-Apple-AirPods-Pro-Case-Wireless-Bluetooth-Earphone-Case-Origil-Transparent-Case-Protective-For-Airpod-3.jpg,XD Digital Store,https://www.aliexpress.com/store/5372093,5372093,23,100.0%
For Apple AirPods Pro Case Wireless Bluetooth Earphone Case Origil Transparent Case Protective For Airpod 3 Dust Guard Cover,4.72,6.55,0.0,0,41,559,Blue-1202,183,https://ae01.alicdn.com/kf/H8eda0d1079c5407d85a2b1c4b730ba83P/For-Apple-AirPods-Pro-Case-Wireless-Bluetooth-Earphone-Case-Origil-Transparent-Case-Protective-For-Airpod-3.jpg,XD Digital Store,https://www.aliexpress.com/store/5372093,5372093,23,100.0%
