Parent Unique ID,*Unique ID,*Product Name,Declared Name,Declared Local Name,Localized Price,Local Currency Code,Color,Size,*Quantity,*Tags,Description,Localized Shipping,"Shipping Time(enter without "" "", just the estimated days )",*Main Image URL,Clean Image URL,Extra Image URL 0,Extra Image URL 1,Pieces,Package Length ,Package Width ,Package Height ,Package Weight ,Country Of Origin,Contains Powder,Contains Liquid ,Contains Battery, Contains Metal,Custom Declared Value,Custom HS Code
32846677622,32846677622_Red, 2019 New Fashion 100 wool Coat For Women Plus Size Loose  Outerwear Long Sleeve Maxi Hand Made National Sweaters,fashion sweater,fashion sweater,650.07,CNY,Red, ,15,"All Categories,Womens Clothing,Sweaters,Cardigans","Cheap fashion sweater, Buy Quality sweater fashion directly from China hand made sweater Suppliers:  2019 New Fashion 100% wool Coat For Women Plus Size Loose  Outerwear Long Sleeve Maxi Hand Made National SweatersnEnjoy ✓ Worldwide! ✓Limited Time Salexa0✓Easy Return.",0.0,15-30,https://ae01.alicdn.com/kf/HTB1U.hud8fM8KJjSZFhq6ARyFXa5/Free-Shipping-2019-New-Fashion-100-wool-Coat-For-Women-Plus-Size-Loose-Outerwear-Long-Sleeve.jpg,https://ae01.alicdn.com/kf/HTB1U.hud8fM8KJjSZFhq6ARyFXa5/Free-Shipping-2019-New-Fashion-100-wool-Coat-For-Women-Plus-Size-Loose-Outerwear-Long-Sleeve.jpg,https://ae01.alicdn.com/kf/HTB1AS0ck_vI8KJjSspjq6AgjXXao/Free-Shipping-2019-New-Fashion-100-wool-Coat-For-Women-Plus-Size-Loose-Outerwear-Long-Sleeve.jpg,https://ae01.alicdn.com/kf/HTB1BU7XkN6I8KJjSszfq6yZVXXat/Free-Shipping-2019-New-Fashion-100-wool-Coat-For-Women-Plus-Size-Loose-Outerwear-Long-Sleeve.jpg, , , , , ,CN, , , , , , , 
32846677622,32846677622_Black, 2019 New Fashion 100 wool Coat For Women Plus Size Loose  Outerwear Long Sleeve Maxi Hand Made National Sweaters,fashion sweater,fashion sweater,650.07,CNY,Black, ,10,"All Categories,Womens Clothing,Sweaters,Cardigans","Cheap fashion sweater, Buy Quality sweater fashion directly from China hand made sweater Suppliers:  2019 New Fashion 100% wool Coat For Women Plus Size Loose  Outerwear Long Sleeve Maxi Hand Made National SweatersnEnjoy ✓ Worldwide! ✓Limited Time Salexa0✓Easy Return.",0.0,15-30,https://ae01.alicdn.com/kf/HTB1U.hud8fM8KJjSZFhq6ARyFXa5/Free-Shipping-2019-New-Fashion-100-wool-Coat-For-Women-Plus-Size-Loose-Outerwear-Long-Sleeve.jpg,https://ae01.alicdn.com/kf/HTB1U.hud8fM8KJjSZFhq6ARyFXa5/Free-Shipping-2019-New-Fashion-100-wool-Coat-For-Women-Plus-Size-Loose-Outerwear-Long-Sleeve.jpg,https://ae01.alicdn.com/kf/HTB1AS0ck_vI8KJjSspjq6AgjXXao/Free-Shipping-2019-New-Fashion-100-wool-Coat-For-Women-Plus-Size-Loose-Outerwear-Long-Sleeve.jpg,https://ae01.alicdn.com/kf/HTB1BU7XkN6I8KJjSszfq6yZVXXat/Free-Shipping-2019-New-Fashion-100-wool-Coat-For-Women-Plus-Size-Loose-Outerwear-Long-Sleeve.jpg, , , , , ,CN, , , , , , , 
