product Name,product Price(US $),formatedPrice(US $),overview-rating,reviews,orders,Stock,Color,Inventory,imgUrl,storeName,storeUrl,storeNumber,followers,rating
seagull automatic watch men mens automatic mechanical moon phase watches day date man watch 2019 designer watch 819116092,319.20,456.00,5.0,1,2,103,519.11.6092-100013777,50,https://ae01.alicdn.com/kf/H4f27f984bf5349a28cdace757e00e0cbY/seagull-automatic-watch-men-mens-automatic-mechanical-moon-phase-watches-day-date-man-watch-2019-designer.jpg,Sea-Gull Official Store,https://www.aliexpress.com/store/5117082,5117082,379,100.0%
seagull automatic watch men mens automatic mechanical moon phase watches day date man watch 2019 designer watch 819116092,319.20,456.00,5.0,1,2,103,819.11.6092-200005100,53,https://ae01.alicdn.com/kf/H87cb987c0c1c41b7bf012677a67535bcv/seagull-automatic-watch-men-mens-automatic-mechanical-moon-phase-watches-day-date-man-watch-2019-designer.jpg,Sea-Gull Official Store,https://www.aliexpress.com/store/5117082,5117082,379,100.0%
